fips,year,num_M,num_F
26081,2016,1,0
39113,2008,0,1
2400480,2004,1,0
26099,2010,1,0
26081,2004,1,0
4260000,1995,1,0
29189,1990,1,0
39061,2020,1,0
4260000,1995,1,0
39153,2008,0,1
04013,2008,1,0
48439,2000,1,0
25021,2014,1,0
49035,2018,0,1
25025,2004,0,1
39061,2018,0,1
34013,2008,1,0
39153,2008,1,0
13067,2000,0,1
4260000,1995,1,0
17043,2010,1,0
24031,2014,1,0
2404000,2016,1,0
12011,1996,1,0
24005,2004,1,0
2404000,2004,1,0
37183,2014,1,0
55133,2018,1,0
2148000,2014,1,0
15003,2008,1,0
1517000,2008,0,0
37183,2008,1,0
32003,1998,1,0
17043,2010,1,0
13067,2020,1,0
48453,2020,1,0
0SC-9,2016,0,0
39113,2004,0,1
24031,2002,1,0
48201,2000,1,0
36059,2013,0,1
26099,2000,1,0
53053,2016,1,0
04013,2004,1,0
13067,2012,1,0
48121,2012,1,0
0634320,2016,0,0
13067,2004,1,0
1150000,2008,1,0
42003,1999,1,0
37183,2014,1,0
12101,2020,1,0
34003,2018,1,0
53033,1997,0,1
48113,2014,1,0
39153,2016,1,0
08001,2016,1,0
34023,2008,1,0
29095,1996,0,1
25021,2000,1,0
1150000,2018,0,1
48453,2020,1,0
55133,2004,1,0
13135,2020,1,0
06065,1998,1,0
0634320,1996,0,1
26049,2008,1,0
49035,2004,0,1
4805000,2018,1,0
1201560,2008,0,1
04013,2012,1,0
39061,2004,1,0
55079,2002,1,0
13089,2004,0,1
39049,2010,0,1
34007,2020,1,0
06067,2002,0,1
25021,2010,1,0
06059,2002,1,0
2148000,2002,1,0
13089,2004,0,1
12103,2014,0,1
17043,2014,1,0
39049,2006,1,0
39049,2018,0,1
24031,2010,1,0
13089,2000,1,0
12095,2012,1,0
4835000,1993,1,0
26049,2008,1,0
4260000,1995,0,1
13135,2020,1,0
36059,2001,1,0
48439,1996,0,0
34013,2008,0,1
37183,2010,1,0
26081,2008,1,0
48121,2008,1,0
12103,2008,1,0
24033,2006,1,0
17097,2020,1,0
0634320,1992,0,1
13067,2000,1,0
1201560,2008,1,0
25021,2002,1,0
2400480,2008,0,0
06037,2004,1,0
17043,2002,1,0
4159000,2004,1,0
42003,2019,0,1
4835000,2005,1,0
55133,2008,1,0
48029,1996,1,0
04013,2020,0,1
4159000,2004,1,0
13135,2018,1,0
12095,2004,0,0
1714000,1999,1,0
48029,2002,0,1
04019,2012,1,0
20091,2000,1,0
26081,2016,1,0
48439,2006,1,0
4159000,2020,1,0
37183,2008,0,1
1201560,2018,0,1
26163,2012,0,1
24031,2014,1,0
37183,2004,1,0
04013,2012,1,0
0634320,2006,1,0
34003,2008,1,0
12071,2012,1,0
4260000,1995,1,0
35001,2014,1,0
08005,1992,1,0
51059,2007,1,0
4835000,2001,1,0
24031,2010,1,0
0634320,2004,0,0
4260000,2007,1,0
4260000,2007,1,0
24033,2002,1,0
0666000,2012,1,0
4159000,2018,0,1
29095,2018,1,0
39153,2004,1,0
0644000,1989,1,0
34023,2008,0,1
34007,2020,1,0
13135,2016,0,1
34007,2020,1,0
06001,1998,1,0
2400480,2012,0,0
1200180,2002,1,0
39153,2012,0,1
06067,2002,1,0
06085,2002,0,1
34029,2016,1,0
48339,2016,1,0
06067,2010,0,1
29189,2018,1,0
24005,2020,1,0
2404000,2020,1,0
4835000,2001,0,1
24031,1998,1,0
24033,2002,1,0
34023,2016,0,0
2148000,2006,1,0
04013,2008,1,0
20091,2020,1,0
39061,1990,0,1
53063,2020,0,1
0TX-9,2016,0,0
48113,2020,1,0
40109,2012,1,0
17031,1990,0,1
45045,2020,1,0
26163,2018,1,0
08041,2014,1,0
37183,2018,1,0
39153,2004,0,1
0CO-1,2016,0,0
49035,2016,1,0
49035,2016,1,0
4159000,2012,1,0
48121,2018,1,0
48121,2018,1,0
37183,2018,0,1
06037,2012,0,0
34025,2020,1,0
08059,2018,0,1
17197,2008,1,0
08031,2004,1,0
36103,1991,1,0
48439,1998,1,0
48439,1998,1,0
24031,1998,1,0
55133,2014,1,0
12057,2010,1,0
06085,2010,0,1
36029,1995,1,0
2400480,2020,1,0
4835000,1991,0,1
06071,2002,1,0
49035,2018,1,0
10003,2016,1,0
34023,2016,1,0
12127,2012,1,0
48029,2010,0,1
34039,2020,1,0
41051,2020,1,0
12103,2014,1,0
48157,2020,1,0
48029,2006,0,1
06085,2002,1,0
39095,2004,0,1
39061,2016,1,0
CO-001,2020,0,0
40143,2016,1,0
34003,2008,1,0
13121,2014,1,0
45045,2016,1,0
48453,2014,0,1
5101260,2019,0,0
39061,2018,1,0
06067,2006,0,1
39153,2020,0,1
06013,2018,1,0
24031,2014,1,0
04019,2012,1,0
0634320,2000,1,0
13135,2004,1,0
04013,2000,1,0
34025,2020,0,1
39061,2012,0,0
04013,2016,1,0
0634320,2020,0,1
04013,2012,1,0
34025,2016,1,0
26049,2012,1,0
4260000,2007,1,0
4835000,2001,1,0
13089,2000,1,0
37183,2004,1,0
34023,2016,1,0
53063,2018,1,0
1714000,1991,0,0
42003,1999,1,0
26161,2020,1,0
12081,2020,1,0
25017,1994,0,1
08059,2010,1,0
15003,2020,0,1
17043,1998,1,0
26161,2020,1,0
34003,2012,1,0
2400480,2008,0,0
2400480,2016,1,0
06085,1998,1,0
39049,2000,1,0
25009,2010,1,0
25027,1990,1,0
24031,2014,0,1
26049,2012,1,0
0634320,2012,1,0
08059,2016,0,1
12101,2008,1,0
34025,2004,0,1
4260000,1991,0,0
49035,2000,0,1
4260000,1991,0,1
53063,2020,1,0
NC-11,2018,0,0
1200870,2010,0,1
25021,2010,1,0
55133,2012,1,0
06037,1994,1,0
06037,2018,0,1
25021,1996,1,0
39049,1998,1,0
35001,2008,0,1
37183,2004,0,1
06065,2006,1,0
49035,2004,1,0
12057,1996,0,1
53053,2016,1,0
37119,2012,1,0
13089,2020,1,0
42101,2015,1,0
0666000,2004,1,0
TX-34,2016,0,0
08005,1996,1,0
0634320,2020,0,1
49035,2008,1,0
15003,2012,1,0
1517000,2012,1,0
37183,2018,1,0
48201,2018,0,1
32003,2002,1,0
0666000,1996,0,1
27123,2002,0,1
39035,1994,1,0
37119,2004,1,0
06071,1998,1,0
12057,2002,1,0
25009,1996,0,1
08059,2020,0,1
FL-203,2012,0,0
34025,2004,1,0
12095,1992,1,0
29095,2006,1,0
4159000,2008,0,1
17031,1996,0,0
29095,1992,0,1
48439,2020,1,0
37119,2012,1,0
48453,2000,0,1
34003,2000,1,0
34023,2004,1,0
55079,2016,1,0
51059,2013,0,1
5101260,2019,0,0
20091,2018,1,0
20091,2018,1,0
34039,2020,0,1
5363000,2013,1,0
39061,2010,1,0
4835000,1997,1,0
34025,2016,1,0
4835000,2001,1,0
32003,2006,1,0
4835000,1997,1,0
10003,2018,1,0
12083,2008,1,0
0666000,2012,1,0
0666000,2004,0,1
06037,1994,1,0
36029,2001,1,0
06067,2014,1,0
34039,2020,1,0
17097,2020,1,0
04013,2008,1,0
39061,2000,1,0
48029,2014,1,0
34003,2004,1,0
4159000,1996,0,1
37183,2018,0,1
08059,2020,0,1
36103,2019,1,0
34003,2004,1,0
5363000,2021,1,0
17197,2008,1,0
CO-020,2020,0,0
37119,2012,1,0
24031,1998,1,0
36059,2019,0,1
34023,2018,1,0
39061,1998,1,0
08041,2000,0,1
2404000,2004,0,1
53061,2010,1,0
39049,2000,1,0
12057,2006,1,0
12071,2008,1,0
27037,2018,1,0
27037,2018,1,0
34023,2004,1,0
34003,2012,0,1
36059,2017,0,1
24005,2010,1,0
27123,2018,1,0
49049,2016,0,0
48201,1996,1,0
1150000,2004,1,0
19153,2018,1,0
32003,2014,0,0
32003,2014,1,0
42003,2019,1,0
49035,1992,1,0
49035,2000,1,0
48029,2014,1,0
48491,2020,1,0
17197,2016,1,0
39035,2018,1,0
40109,2020,1,0
0666000,2014,1,0
37119,2008,1,0
39153,2016,0,1
48201,1996,1,0
26049,2020,1,0
04013,2004,1,0
34039,2020,0,1
35001,2014,1,0
27053,2006,1,0
48439,2002,0,1
2400480,2000,0,1
39153,2020,0,1
36059,2005,0,1
17197,2020,1,0
55133,2010,1,0
4159000,2000,0,1
51059,2003,1,0
55025,2010,1,0
12057,2000,1,0
2400480,2004,0,0
31055,2018,1,0
0634320,2004,0,1
06059,1998,1,0
4835000,1991,1,0
37119,2014,1,0
37119,2008,0,1
0644000,2009,1,0
37183,2018,1,0
39095,2008,0,1
39113,2008,1,0
34029,2016,0,1
1150000,2018,0,1
39153,2012,1,0
24005,2006,0,0
06013,1998,1,0
2622000,2005,1,0
16001,2020,1,0
34023,2004,0,0
39061,2000,1,0
0455000,2020,0,1
34023,2004,1,0
0666000,2005,0,1
06037,2014,0,1
25025,1992,1,0
12101,2016,1,0
39061,2006,1,0
13135,2008,0,0
51059,2011,1,0
29189,2002,1,0
32003,2002,1,0
25005,1992,1,0
34023,2012,1,0
26099,2016,1,0
34003,2004,0,1
48453,2000,1,0
53033,2001,1,0
39095,2012,0,1
39153,2012,1,0
06037,2004,1,0
12057,2006,1,0
48141,2018,1,0
48141,2018,1,0
10003,2012,1,0
34003,2000,0,1
49035,1996,1,0
34003,1994,1,0
26099,2000,0,1
08059,2016,1,0
34029,2016,1,0
17097,2016,1,0
48439,2016,1,0
51059,1991,1,0
24031,2014,1,0
39049,1992,0,1
17197,2012,1,0
34023,2018,0,1
36029,2007,1,0
08059,2014,1,0
49035,2012,1,0
25009,1992,0,1
53053,2010,1,0
04013,2000,0,1
26099,2016,1,0
34025,2016,0,1
37183,2004,1,0
42101,2017,1,0
49049,2018,1,0
39153,2008,1,0
34023,2012,1,0
34003,2016,1,0
12057,2000,0,1
21111,2010,1,0
2622000,1993,1,0
49035,2012,1,0
26049,2020,1,0
12071,2008,1,0
25023,1992,1,0
15003,2020,1,0
1517000,2020,1,0
24031,1998,1,0
37183,2004,0,1
26081,2020,1,0
5363000,2021,0,1
12105,2016,1,0
12057,2002,0,1
42003,2009,1,0
1201080,2016,0,1
34003,2006,1,0
53061,2011,1,0
12057,1996,1,0
06037,2010,1,0
24005,2010,0,0
45079,2008,1,0
1150000,1992,1,0
34003,2016,0,1
39049,2000,1,0
36103,2017,1,0
42079,2015,1,0
29095,2002,1,0
10003,2012,1,0
06067,1998,1,0
51059,1991,1,0
AL-10,2016,0,0
48113,2008,1,0
13135,2016,1,0
TX-53,2016,0,0
48201,2016,0,1
20091,2004,1,0
1150000,2012,1,0
53053,2014,1,0
4260000,2007,0,1
53061,2014,1,0
08001,2020,1,0
13121,2010,1,0
12103,2010,1,0
36029,1999,1,0
39095,2008,1,0
4159000,2020,0,1
15003,2004,1,0
1517000,2004,0,0
15003,2016,1,0
1517000,2016,1,0
34003,2004,1,0
51059,1999,1,0
17031,2020,1,0
48029,2020,0,1
48439,2006,0,1
25021,2010,1,0
42003,2007,1,0
39061,2016,1,0
53053,2000,1,0
34027,2020,1,0
42003,2001,1,0
45045,2012,1,0
45079,2016,1,0
13121,2010,1,0
32003,2014,1,0
SC-1743,2012,0,0
17197,2008,1,0
08059,2016,1,0
32003,2014,1,0
39061,2002,1,0
12117,2020,1,0
39113,1992,0,1
5363000,2013,0,1
36103,2017,1,0
37119,2014,0,1
06075,2019,1,0
24031,1998,1,0
15003,2004,1,0
1517000,2004,1,0
13135,2000,1,0
48453,2006,1,0
24031,1994,1,0
39049,1992,0,1
42003,2003,1,0
4159000,2020,0,1
0634320,2000,1,0
36103,1989,1,0
36059,2017,1,0
39095,2020,0,1
39035,1990,1,0
48113,1998,1,0
04019,2008,1,0
34029,2004,1,0
15003,1996,1,0
1517000,1996,1,0
34025,2004,1,0
34003,1996,1,0
4260000,2003,1,0
2400480,2000,1,0
39151,2020,1,0
06067,2018,1,0
49035,1992,0,1
24510,2018,1,0
06075,2003,1,0
4835000,1989,0,1
24033,1998,1,0
36059,2005,1,0
18091,2008,1,0
25021,2006,1,0
16001,2020,0,1
12057,2002,1,0
24005,2006,1,0
48085,2018,0,1
48085,2018,0,1
06073,2020,1,0
4260000,2015,0,1
39035,2008,0,1
26081,2012,1,0
06071,2006,1,0
34003,1996,1,0
29189,1990,0,0
4159000,1992,1,0
25021,1996,1,0
2400480,2002,0,1
25013,2004,1,0
06073,2020,1,0
32003,1994,1,0
37183,2010,1,0
2400480,2006,0,0
36059,1989,1,0
GA-COWETA,2020,0,0
39113,2008,0,1
39095,2020,0,1
17089,2016,1,0
48029,2014,0,1
12057,1996,1,0
4835000,1997,0,1
4260000,2015,1,0
48339,2012,1,0
34003,2016,1,0
49011,2020,1,0
17089,2008,1,0
39095,2012,1,0
12105,2020,1,0
37119,2004,0,1
49035,2000,0,1
08041,2010,1,0
13121,2000,0,1
37119,2004,0,1
5363000,2017,0,1
AL-010,2018,0,0
36103,2003,1,0
AL-10,2016,0,0
34003,1996,1,0
36055,2003,0,1
0634320,2008,0,0
13135,2010,0,1
49035,2000,1,0
37183,2014,1,0
NV-WASHOE,2018,0,0
0622710,2020,1,0
0CO-1,2016,0,0
42003,2015,1,0
25023,2016,1,0
26049,2016,1,0
4260000,2015,1,0
36059,2001,1,0
13135,2000,1,0
36103,1993,1,0
10003,2000,1,0
27123,2006,0,1
49035,2000,1,0
12117,2004,1,0
24031,2014,1,0
37119,2004,0,1
34005,2020,1,0
34003,2000,1,0
55079,1992,1,0
06037,1996,0,1
06001,2002,1,0
06073,2018,1,0
37183,2014,1,0
08014,2012,1,0
48453,2016,1,0
36059,2021,1,0
37119,2008,1,0
06085,2006,0,1
12115,2012,1,0
48453,1990,1,0
13089,1996,0,0
04013,2014,1,0
37183,2010,1,0
SC-1743,2008,0,0
4159000,2000,1,0
32003,2010,0,0
34029,2004,1,0
04013,2004,1,0
0634320,2016,0,1
53011,2018,1,0
39061,1992,0,1
34029,2004,1,0
39095,2008,1,0
17197,2018,1,0
32003,2010,0,1
4835000,1999,1,0
34029,2021,1,0
51059,2015,1,0
0666000,2004,1,0
25009,1990,1,0
4159000,2016,0,1
39113,2000,0,1
0634320,1998,0,1
36059,2013,1,0
37183,2010,1,0
42003,2011,1,0
25021,2000,1,0
12117,2008,1,0
4835000,1999,1,0
25023,2010,1,0
39049,1990,1,0
4260000,2015,0,1
04021,2020,1,0
45051,2020,1,0
1714000,2011,1,0
25005,2018,1,0
39153,1992,1,0
12101,2016,0,1
06085,1998,1,0
39061,2008,1,0
4835000,1997,1,0
20091,2008,1,0
20173,2020,1,0
17197,2012,1,0
04013,2016,1,0
08059,2016,0,1
25017,2012,1,0
19153,2020,1,0
12115,2004,1,0
34005,2020,1,0
24033,1998,1,0
49035,2006,1,0
25025,2014,1,0
06071,2006,1,0
NC-10,2014,0,0
49049,2012,1,0
NC-24,2018,0,0
0634320,2004,1,0
49035,2000,1,0
39095,2008,0,1
0644000,1997,1,0
06001,2014,1,0
49035,2010,1,0
CO-155,2008,0,0
13135,2018,0,1
36059,2021,0,1
39035,2002,1,0
4159000,2012,0,1
34029,2008,1,0
39095,2016,1,0
4835000,1997,1,0
34007,2008,1,0
40109,2016,1,0
34003,2006,0,1
08013,2020,0,1
12099,1996,1,0
1150000,1990,0,1
1150000,1994,1,0
39061,1996,0,1
06065,2010,1,0
08001,2020,1,0
34003,1996,1,0
12109,2020,1,0
12117,2004,1,0
48339,2018,1,0
2622000,2001,0,1
25025,2010,1,0
12071,2020,1,0
17097,2004,1,0
1201590,2016,1,0
4159000,2020,0,1
26163,2010,0,1
37119,2004,1,0
5363000,2021,0,1
41005,2016,1,0
29189,2014,1,0
45079,2012,1,0
1150000,2020,1,0
37081,2018,0,1
48029,2010,1,0
4835000,1999,1,0
32003,2018,1,0
25013,1992,1,0
4835000,1991,0,1
36045,2002,1,0
08059,2002,1,0
34025,2021,0,1
04013,2016,1,0
37183,2002,1,0
37119,2010,0,0
39049,1994,1,0
06037,1998,1,0
0634320,2014,1,0
17097,2008,1,0
08013,2020,0,1
12117,2004,0,1
39153,2016,0,1
04021,2020,1,0
13067,2016,1,0
06085,2014,0,1
12011,1994,1,0
34027,2016,1,0
2622000,1989,1,0
13121,2004,1,0
53053,2020,0,1
39061,1990,1,0
34029,2021,0,1
2622000,1997,1,0
39061,1996,1,0
0634320,2000,0,1
1150000,2014,1,0
06075,2015,1,0
4835000,2003,1,0
36059,1989,1,0
17097,2012,1,0
4260000,1999,0,0
16001,2016,1,0
34023,2000,1,0
1714000,2019,0,1
39095,2016,0,1
25017,1992,1,0
34025,2008,0,1
34003,1994,1,0
39153,2020,0,1
39113,2000,1,0
06067,2006,1,0
4159000,2000,1,0
5182000,2016,1,0
29189,2014,1,0
13121,1996,0,1
39153,2012,0,1
34023,1996,1,0
4260000,2015,1,0
48113,1992,1,0
40109,2020,1,0
49035,2000,1,0
37183,2010,1,0
39035,2000,0,1
06037,2012,1,0
36103,2011,1,0
06075,2003,0,1
34029,2018,1,0
37183,2014,1,0
4835000,1991,1,0
39151,2008,1,0
12105,2018,0,1
37183,2014,1,0
19153,2004,1,0
12103,2010,1,0
NC-26,2014,0,0
0666000,2014,1,0
34025,2008,0,1
25027,2010,1,0
17097,2016,1,0
49049,2008,1,0
4835000,2003,1,0
06037,2004,0,1
06037,2002,1,0
4260000,2011,1,0
55025,2006,1,0
27053,2006,1,0
48113,2012,1,0
08013,2018,1,0
16001,2008,1,0
34025,2008,1,0
53053,2008,0,1
2400480,2006,1,0
18057,2020,1,0
5363000,2009,1,0
12105,2012,1,0
08041,1996,0,1
55079,2004,1,0
08059,2012,1,0
36059,1993,1,0
26049,2004,1,0
25023,2014,1,0
0634320,2012,1,0
15003,2016,1,0
1517000,2016,1,0
06085,1990,1,0
39017,2020,1,0
53063,2010,1,0
06037,1994,1,0
4835000,2003,1,0
53063,2016,0,1
08059,2008,0,1
06037,2014,1,0
08059,2012,1,0
4260000,2007,1,0
06013,2006,1,0
39049,2002,1,0
39095,2016,0,1
16001,2016,1,0
39061,1990,1,0
04019,1996,0,1
24510,2010,1,0
34003,2016,1,0
4835000,1991,1,0
16001,2016,0,1
12101,2012,1,0
39113,2004,0,1
17097,2008,1,0
48157,2016,1,0
12031,2003,1,0
08035,2018,1,0
55079,2011,1,0
24005,2016,0,1
2404000,2016,0,1
34023,1996,0,1
36059,2001,1,0
34003,2006,0,1
2400480,2020,1,0
15003,2012,1,0
1517000,2012,1,0
06001,2002,1,0
37183,2006,1,0
34027,2020,1,0
49035,2014,1,0
34023,2020,1,0
39113,2012,0,1
04019,2004,1,0
39061,2006,1,0
34007,2012,1,0
4835000,1991,1,0
53061,2019,1,0
34025,2012,1,0
34023,2020,1,0
37183,2000,0,1
39113,2020,0,1
12083,2016,1,0
37119,2018,1,0
36029,2003,1,0
12071,2008,1,0
34029,2018,1,0
1201560,2006,0,1
26099,2012,1,0
12117,2012,1,0
34003,2000,0,0
25009,1996,1,0
17197,2016,0,1
42003,2011,1,0
55133,2006,1,0
12117,2020,1,0
26163,2008,1,0
25021,1998,1,0
34027,2004,1,0
53061,1998,1,0
37183,2010,0,1
CO-020,2018,0,0
16001,2020,1,0
39113,2020,0,1
08005,2018,1,0
12086,2000,1,0
39035,2014,1,0
25005,1990,1,0
37081,2008,1,0
0634320,2010,1,0
1235000,2003,1,0
0667000,2003,1,0
53011,2018,1,0
25025,2006,1,0
48141,2016,1,0
06071,2002,1,0
06073,2014,1,0
49049,2018,1,0
37119,2000,1,0
26161,2008,1,0
48029,2012,1,0
1150000,1990,1,0
26163,2014,1,0
13121,2016,0,0
25027,1998,1,0
55133,2006,1,0
17097,2012,1,0
34003,1991,1,0
34025,2012,0,1
4260000,1991,1,0
25021,2014,1,0
48157,2018,0,0
48157,2018,1,0
49049,2018,1,0
04013,2008,0,1
25023,2006,1,0
34003,2021,1,0
36059,2009,0,1
34003,1990,1,0
39017,2020,1,0
34023,2000,1,0
37119,2004,1,0
25013,2016,1,0
37119,2000,0,1
24005,2002,0,0
53053,2008,1,0
2622000,2001,1,0
12117,2020,1,0
34007,2008,0,0
08041,2006,1,0
2148000,2010,1,0
2400480,2010,0,0
0634320,2000,0,1
12101,2018,1,0
48029,2014,1,0
0667000,1999,1,0
29095,2020,0,1
25027,2002,1,0
45045,2004,1,0
4260000,1999,1,0
12117,2018,0,1
5363000,1991,0,1
08001,2020,0,1
48453,2004,1,0
39017,2020,1,0
5182000,2012,1,0
39061,2014,1,0
CO-20,2016,0,0
06073,2020,0,1
CO-172,2004,0,0
39049,1990,1,0
1150000,2000,1,0
34003,2021,0,1
06085,2010,1,0
39151,2020,1,0
06073,2006,1,0
48113,2016,1,0
FL-198,1996,0,0
24033,1998,1,0
12057,2010,0,1
10003,2004,1,0
37183,2014,1,0
04013,2012,1,0
01073,2018,1,0
39113,1996,0,1
36119,1989,1,0
36103,1991,1,0
06075,1999,1,0
06081,2012,1,0
17111,2020,1,0
27037,2002,1,0
13121,1996,1,0
4835000,1991,0,1
42003,2007,1,0
37183,2010,1,0
2622000,2001,0,1
12071,2020,1,0
34025,1992,0,1
0634320,1996,1,0
37183,2000,1,0
06037,2006,1,0
06081,2000,0,1
53061,1999,0,0
0634320,2004,1,0
4835000,2001,1,0
4260000,2011,1,0
2622000,2001,0,1
41051,2016,1,0
4159000,1992,0,1
13121,2000,1,0
40109,2016,1,0
25005,2006,1,0
48453,2010,1,0
08059,2018,0,1
36103,1989,1,0
48201,2014,1,0
06065,2006,1,0
10003,2004,1,0
39017,2020,1,0
27037,2002,1,0
32003,1990,1,0
34025,2018,1,0
36103,1999,1,0
37183,2010,1,0
53053,2002,1,0
39049,2002,0,1
06085,2010,0,1
2400480,2010,1,0
34003,1991,1,0
36029,2005,1,0
13121,2008,1,0
39049,1996,1,0
12057,1996,1,0
1201560,2012,1,0
25027,1992,1,0
39113,1992,1,0
34029,2012,1,0
34003,1997,1,0
20173,2016,1,0
29095,2012,0,1
39035,2000,1,0
12057,2002,0,1
48029,2004,1,0
12086,1996,1,0
10003,1992,1,0
13089,2016,0,1
4260000,2011,1,0
25025,2010,0,1
37119,2014,0,1
5182000,2008,1,0
5363000,2015,0,1
26099,2012,1,0
34025,2008,1,0
2400480,2000,1,0
25005,2004,1,0
34025,2016,1,0
39095,2012,1,0
2400480,2002,1,0
34007,2016,0,1
48141,2008,1,0
39153,1996,1,0
04019,2008,1,0
16001,2020,1,0
08035,2020,0,1
55079,2000,1,0
48453,1996,1,0
15003,1992,1,0
1517000,1992,1,0
34017,2016,1,0
34003,1991,1,0
36119,1997,0,1
48201,2008,1,0
34003,2012,1,0
37183,2006,1,0
4835000,2003,1,0
34007,2016,1,0
19153,2008,1,0
49035,2010,1,0
CO-155,2004,0,0
34025,2016,0,1
21111,2006,1,0
37183,2000,1,0
20173,2016,1,0
39151,2000,1,0
36103,2001,1,0
29095,2016,0,1
39113,2020,0,1
48439,2012,1,0
06073,2020,0,1
12057,1994,1,0
25021,1990,1,0
4159000,1994,1,0
26049,1996,1,0
26163,2020,1,0
08014,2008,1,0
42091,2019,0,1
12071,2004,0,1
34003,2005,0,1
48439,2004,1,0
34007,2004,1,0
34027,2016,0,1
23005,2018,1,0
39049,1996,1,0
25005,2010,1,0
4159000,2004,1,0
42091,2019,1,0
17089,2012,1,0
39049,1996,0,1
12117,2020,0,1
4835000,2001,1,0
25017,1998,1,0
2400480,2000,0,1
35001,2018,1,0
34025,2018,0,1
12057,2000,1,0
37183,2010,1,0
32003,2006,0,0
48141,2012,1,0
SC-1747,2010,0,0
34025,2016,1,0
48029,2016,1,0
39113,2020,1,0
19153,2012,1,0
32003,2006,1,0
48453,2000,1,0
34003,1997,0,0
24033,2002,1,0
39061,2004,1,0
39153,2020,1,0
48113,2018,1,0
0622710,2020,0,1
CO-155,2008,0,0
21111,2010,1,0
26163,2010,1,0
36119,1989,1,0
4159000,1996,1,0
51059,1995,1,0
12115,2008,1,0
12057,1998,1,0
39151,2004,1,0
08001,2020,0,1
15003,2008,0,1
1517000,2008,0,1
39151,2000,1,0
39113,2016,0,1
34027,2008,0,1
06037,1990,1,0
39113,2004,0,1
08059,2008,0,1
24005,2002,1,0
34003,2018,1,0
48029,1998,0,1
55079,2016,1,0
39153,2016,1,0
25023,2018,1,0
0667000,2019,0,1
2148000,2010,1,0
45045,2008,1,0
34021,2020,0,1
10003,2010,0,1
37183,2000,0,1
39153,2016,0,1
1201080,2016,0,1
34007,2004,0,1
08013,2012,1,0
39113,2012,0,1
29189,2006,1,0
34027,2016,1,0
48339,2008,1,0
25021,1998,1,0
39061,1992,1,0
12057,1990,0,1
34021,2020,1,0
15003,1992,1,0
1517000,1992,1,0
39035,2010,1,0
4835000,1997,1,0
34003,2018,1,0
34003,2012,0,1
37119,2014,1,0
48113,2000,1,0
CO-019,2020,0,0
06085,1994,1,0
39151,2016,1,0
48157,2016,1,0
49035,2000,1,0
39061,2010,1,0
34027,2016,1,0
36119,2017,1,0
42091,2019,1,0
12021,2016,1,0
34003,2010,0,1
1201080,2018,0,1
5182000,2012,1,0
08041,1992,1,0
34007,2018,1,0
32003,1994,1,0
42003,2015,1,0
39017,2004,0,1
01073,2018,1,0
36119,2001,1,0
29189,1998,1,0
12115,2016,1,0
25027,1992,0,1
TX-26,2016,0,0
17097,2010,1,0
27037,2006,1,0
12069,2016,0,1
37081,2008,1,0
12101,2004,1,0
5363000,2009,0,1
48439,2002,1,0
48439,2002,1,0
2622000,2005,0,1
48113,2020,0,1
4835000,2005,1,0
36119,1993,0,1
25025,2014,1,0
48121,2018,0,1
48121,2018,0,1
26161,2012,1,0
27123,2014,1,0
12101,2018,1,0
12086,2012,1,0
34027,2004,1,0
2622000,2005,1,0
20091,2008,1,0
SC-13,2014,0,0
SC-1747,2014,0,0
39095,2000,0,1
39113,2016,0,1
48113,2004,0,1
36029,2011,1,0
25023,2010,1,0
0634320,2004,0,0
17097,2018,1,0
37063,2020,0,1
32003,2002,0,0
17097,2018,1,0
48029,2020,0,1
25021,1998,1,0
17097,2018,1,0
15003,2020,0,1
4748000,1991,1,0
18097,2006,1,0
37063,2020,0,1
24005,2006,1,0
36059,2009,1,0
3918000,2011,1,0
48215,2016,0,0
4748000,1991,1,0
37063,2020,0,1
5363000,2017,0,1
19153,2016,1,0
48453,2012,1,0
37063,2020,0,1
39061,1992,1,0
12057,2006,1,0
34029,2012,1,0
39095,2004,0,1
48201,2002,1,0
29183,2018,1,0
25005,1994,1,0
36059,2009,1,0
53063,2018,1,0
08005,2006,1,0
2622000,2005,0,1
17197,2004,1,0
29189,1994,0,1
12105,2012,1,0
16001,2020,0,1
49035,1998,1,0
29095,1994,0,1
32003,2002,1,0
08059,2008,1,0
05119,2016,1,0
26139,2020,1,0
34027,2004,1,0
26161,2016,1,0
34003,2018,1,0
SC-1743,2004,0,0
48439,2008,1,0
12033,2012,1,0
5363000,2005,1,0
49049,2004,1,0
34013,2006,1,0
01089,2020,1,0
04013,2008,1,0
34003,2005,1,0
39017,2008,0,1
36103,2019,1,0
0634320,2002,1,0
49035,2002,1,0
34023,1992,0,1
36055,1991,1,0
5363000,1993,0,1
5363000,2017,0,1
34029,2012,1,0
34025,2000,1,0
34025,2000,1,0
25021,1992,1,0
39017,2016,1,0
48453,1996,0,1
34025,2018,1,0
06037,2008,1,0
0668000,2018,1,0
36119,1997,1,0
13057,2020,1,0
4260000,2011,1,0
25027,1992,1,0
48085,2014,1,0
42101,2011,1,0
39049,1996,0,1
08035,2020,1,0
41039,2020,1,0
13077,2016,1,0
04013,2000,1,0
39095,2012,0,1
48491,2020,1,0
39017,2016,1,0
35001,2006,1,0
37063,2020,0,1
08069,2018,1,0
36029,2005,1,0
27123,2014,1,0
55025,2011,1,0
39061,2008,1,0
FL-195,1996,0,0
FL-193,2004,0,0
4159000,2016,0,1
34027,2004,1,0
39061,1998,0,1
1201590,2018,0,1
